Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ZCH03,02/19/2003,238,238,235.25,235.25,-3,-1.26%,177488,474054
ZCH03,02/18/2003,239.5,240,238.25,238.25,-2,-0.83%,125984,474283
ZCH03,02/14/2003,239.5,240.25,239.5,240.25,0.5,+0.21%,84774,475798
ZCH03,02/13/2003,239.5,240,239.5,239.75,0.5,+0.21%,108486,474127
ZCH03,02/12/2003,241.75,243,239.25,239.25,-2.25,-0.93%,157654,472861
ZCH03,02/11/2003,241,241.75,241,241.5,0,0.00%,142354,472896
ZCH03,02/10/2003,239.75,242.5,239.5,241.5,1.75,+0.73%,179038,473516
ZCH03,02/07/2003,238.75,239.75,238.75,239.75,0.75,+0.31%,127164,474156
ZCH03,02/06/2003,236.5,239,236,239,2.25,+0.95%,192880,473359
ZCH03,02/05/2003,237.75,238,236.75,236.75,-1,-0.42%,88050,470006
ZCH03,02/04/2003,236.25,237.75,236.25,237.75,1,+0.42%,89440,467128
ZCH03,02/03/2003,237.25,237.25,236,236.75,-1.5,-0.63%,69126,466986
ZCH03,01/31/2003,236.75,238.25,236.5,238.25,1.25,+0.53%,153060,467141
ZCH03,01/30/2003,235.5,237,235.5,237,1.5,+0.64%,88932,461558
ZCH03,01/29/2003,238,239,235.5,235.5,-3,-1.26%,90142,460270
ZCH03,01/28/2003,235,238.5,234.75,238.5,3.5,+1.49%,81004,460295
ZCH03,01/27/2003,235,238.25,235,235,-0.5,-0.21%,79314,462347
ZCH03,01/24/2003,234.75,235.5,234.5,235.5,0,0.00%,72280,465309
ZCH03,01/23/2003,235,235.5,234.75,235.5,0.75,+0.32%,87794,466731
ZCH03,01/22/2003,233.5,234.75,233.5,234.75,1,+0.43%,113838,465627
ZCH03,01/21/2003,232,233.75,231.75,233.75,1.25,+0.54%,86192,464844
ZCH03,01/17/2003,230.5,232.5,229.75,232.5,1.75,+0.76%,97972,463799
ZCH03,01/16/2003,231,231.5,230.75,230.75,-0.5,-0.22%,112544,461845
ZCH03,01/15/2003,231.75,232,231,231.25,0,0.00%,100092,459036
ZCH03,01/14/2003,230.75,232,230.75,231.25,0.75,+0.33%,123026,455158
ZCH03,01/13/2003,235,235,230.5,230.5,-4.25,-1.81%,232598,453301
ZCH03,01/10/2003,243,244,234.75,234.75,-8.75,-3.59%,223780,441384
ZCH03,01/09/2003,245,245.25,243.5,243.5,-1.75,-0.71%,120998,444451
ZCH03,01/08/2003,240,245.25,240,245.25,5.25,+2.19%,171338,443629
ZCH03,01/07/2003,235.75,240,235.75,240,4.25,+1.80%,112896,444380
ZCH03,01/06/2003,236,237,235.5,235.75,-0.25,-0.11%,87510,446130
ZCH03,01/03/2003,237,237,236,236,0,0.00%,85040,443785
ZCH03,01/02/2003,235.75,236.25,235.5,236,0.25,+0.11%,87562,444288
ZCH03,12/31/2002,235.75,236.25,235.75,235.75,0,0.00%,66022,438041
ZCH03,12/30/2002,239,239.5,235.75,235.75,-7,-2.88%,98928,438480
ZCH03,12/27/2002,242.75,242.75,242.25,242.75,0,0.00%,76722,435366
ZCH03,12/26/2002,242.75,242.75,242.75,242.75,3.25,+1.36%,60164,436280
ZCH03,12/23/2002,239,239.75,239,239.5,0.25,+0.10%,72410,438000
ZCH03,12/20/2002,239.75,240.25,239.25,239.25,-0.5,-0.21%,77286,440931
ZCH03,12/19/2002,240,240.5,239.5,239.75,-0.25,-0.10%,66472,445947
ZCH03,12/18/2002,238.25,240,238.25,240,1.75,+0.73%,57096,445918
ZCH03,12/17/2002,238.75,239.5,238.25,238.25,-0.5,-0.21%,65136,447370
ZCH03,12/16/2002,240,241,238.75,238.75,-1.25,-0.52%,67018,447955
ZCH03,12/13/2002,239.25,240,239.25,240,-0.5,-0.21%,68702,449421
ZCH03,12/12/2002,240.5,241,240.5,240.5,0,0.00%,100586,452066
ZCH03,12/11/2002,238.25,240.5,238.25,240.5,2.25,+0.94%,86732,453636
ZCH03,12/10/2002,236.75,238.25,236.5,238.25,1.5,+0.63%,70980,455381
ZCH03,12/09/2002,236.75,237.75,236.5,236.75,-0.5,-0.21%,63886,458381
ZCH03,12/06/2002,236,237.25,235.25,237.25,1.25,+0.53%,118838,458920
ZCH03,12/05/2002,239.25,239.75,236,236,-3.25,-1.36%,162852,463201
ZCH03,12/04/2002,238.5,239.25,238.5,239.25,0.5,+0.21%,147300,461125
ZCH03,12/03/2002,241,241.75,238.75,238.75,-2.5,-1.04%,122930,465424
ZCH03,12/02/2002,241.5,243.5,241.25,241.25,-0.25,-0.10%,102850,468471
ZCH03,11/29/2002,244.25,245.25,241.5,241.5,-2.75,-1.13%,115262,467136
ZCH03,11/27/2002,244.5,245,244.25,244.25,-0.5,-0.20%,219640,468918
ZCH03,11/26/2002,244.75,245.5,244.75,244.75,0,0.00%,245968,472932
ZCH03,11/25/2002,247.25,247.5,244.75,244.75,-3,-1.21%,234990,474009
ZCH03,11/22/2002,246.5,247.75,246.5,247.75,1,+0.41%,147156,485486
ZCH03,11/21/2002,248,248.5,246.75,246.75,-1.75,-0.70%,152764,495873
ZCH03,11/20/2002,246,248.5,245.5,248.5,4.25,+1.74%,216642,500588
ZCH03,11/19/2002,244,244.75,244,244.25,-0.25,-0.10%,246622,501812
ZCH03,11/18/2002,243.5,244.5,243.5,244.5,0.75,+0.31%,160650,507051
ZCH03,11/15/2002,245,246,243.75,243.75,-1.5,-0.61%,161324,505300
ZCH03,11/14/2002,244,245.25,243.75,245.25,4.75,+1.98%,173706,505449
ZCZ02,11/13/2002,237.75,240.5,237,240.5,2.25,+0.94%,219008,511936
ZCZ02,11/12/2002,235.75,238.25,235,238.25,2.5,+1.06%,203850,510857
ZCZ02,11/11/2002,235.75,235.75,235.25,235.75,0,0.00%,164330,507367
ZCZ02,11/08/2002,241,241,235.75,235.75,-5.25,-2.18%,206802,508875
ZCZ02,11/07/2002,243,243.5,241,241,-2,-0.82%,134456,507528
ZCZ02,11/06/2002,242.25,243,242,243,1,+0.41%,168114,506527
ZCZ02,11/05/2002,244.25,244.5,242,242,-2.25,-0.92%,183302,506970
ZCZ02,11/04/2002,247,248,244.25,244.25,-3.25,-1.31%,127404,500637
ZCZ02,11/01/2002,247.75,247.75,246,247.5,0,0.00%,117650,494708
ZCZ02,10/31/2002,246,247.5,245,247.5,1.5,+0.61%,160614,492262
ZCZ02,10/30/2002,249,251,246,246,-3,-1.20%,137806,492918
ZCZ02,10/29/2002,247.25,249,247,249,1.5,+0.61%,133870,491432
ZCZ02,10/28/2002,250.25,250.25,247.5,247.5,-2.75,-1.10%,135092,490277
ZCZ02,10/25/2002,250,250.25,249.5,250.25,0,0.00%,101414,489621
ZCZ02,10/24/2002,250.25,250.5,250,250.25,0,0.00%,127504,487576
ZCZ02,10/23/2002,251,252.5,250.25,250.25,-1.25,-0.50%,133156,485444
ZCZ02,10/22/2002,253.75,253.75,251.5,251.5,-2.75,-1.08%,109966,483194
ZCZ02,10/21/2002,253.5,255.25,253.5,254.25,0,0.00%,87358,482973
ZCZ02,10/18/2002,255.25,257.5,254.25,254.25,-1.25,-0.49%,79090,477743
ZCZ02,10/17/2002,252.75,255.5,252,255.5,2.25,+0.89%,170776,477598
ZCZ02,10/16/2002,254,257.5,253.25,253.25,-0.75,-0.30%,181580,479910
ZCZ02,10/15/2002,245.5,254,245.5,254,8.5,+3.46%,175608,487455
ZCZ02,10/14/2002,246.75,247,245.25,245.5,-1.25,-0.51%,150574,491289
ZCZ02,10/11/2002,251.5,252.75,246.75,246.75,-4.75,-1.89%,238618,490402
ZCZ02,10/10/2002,255.75,256,251.5,251.5,-4.5,-1.76%,154456,488281
ZCZ02,10/09/2002,257.5,257.5,256,256,-1.5,-0.58%,99198,487919
ZCZ02,10/08/2002,260,260,257.5,257.5,-2.5,-0.96%,83196,484312
ZCZ02,10/07/2002,257.75,260,257.25,260,2.25,+0.87%,101344,485079
ZCZ02,10/04/2002,253.75,257.75,253.75,257.75,3.25,+1.28%,104458,480984
ZCZ02,10/03/2002,257,257,254.5,254.5,-2.5,-0.97%,115108,480845
ZCZ02,10/02/2002,256,257,255.75,257,1.25,+0.49%,103646,482632
ZCZ02,10/01/2002,251.75,255.75,251.5,255.75,4.25,+1.69%,161546,484617
ZCZ02,09/30/2002,258,258.25,251.5,251.5,-7.25,-2.80%,218930,491830
ZCZ02,09/27/2002,260.5,261,258.75,258.75,-1.75,-0.67%,78324,498935
ZCZ02,09/26/2002,258.5,260.5,258.25,260.5,2,+0.77%,77058,499568
ZCZ02,09/25/2002,259.75,261,258.5,258.5,-1,-0.39%,133394,501211
ZCZ02,09/24/2002,254.5,259.5,254.25,259.5,5.25,+2.06%,153962,501225
ZCZ02,09/23/2002,260.75,260.75,254.25,254.25,-6.5,-2.49%,201128,501904
ZCZ02,09/20/2002,266.25,266.75,260.75,260.75,-6,-2.25%,277956,505334
ZCZ02,09/19/2002,272,272.25,266.75,266.75,-5.75,-2.11%,218368,510162
ZCZ02,09/18/2002,276.25,276.75,272.5,272.5,-4,-1.45%,165226,511308
ZCZ02,09/17/2002,277.75,278.75,276,276.5,-1.5,-0.54%,141632,506145
ZCZ02,09/16/2002,275.75,278,275,278,1.75,+0.63%,142780,506257
ZCZ02,09/13/2002,282.75,282.75,275.25,276.25,-7,-2.47%,168494,504082
ZCZ02,09/12/2002,292,293,283.25,283.25,-9.25,-3.16%,192002,508095
ZCZ02,09/11/2002,287,292.5,286,292.5,5,+1.74%,163712,508540
ZCZ02,09/10/2002,288.5,291.5,287.5,287.5,-1.75,-0.61%,151310,502986
ZCZ02,09/09/2002,283.75,289.25,283.75,289.25,6,+2.12%,223628,504036
ZCZ02,09/06/2002,280.5,283.25,280.25,283.25,2.75,+0.98%,121598,493738
ZCZ02,09/05/2002,278,280.5,277.25,280.5,2,+0.72%,161884,491924
ZCZ02,09/04/2002,275,278.5,274.25,278.5,4.25,+1.55%,134294,492484
ZCZ02,09/03/2002,268.5,274.25,268.5,274.25,6.25,+2.33%,144646,490703
ZCZ02,08/30/2002,266.75,268,266,268,1.25,+0.47%,153518,485670
ZCZ02,08/29/2002,270,270.25,266.75,266.75,-3.5,-1.30%,276426,488770
ZCZ02,08/28/2002,272,275,270.25,270.25,-2,-0.73%,198876,491172
ZCZ02,08/27/2002,274,274.75,272.25,272.25,-2.5,-0.91%,139674,503632
ZCZ02,08/26/2002,273.5,276,273.5,274.75,1.25,+0.46%,140900,508737
ZCZ02,08/23/2002,271.75,273.5,271,273.5,2,+0.74%,177106,516822
ZCZ02,08/22/2002,273,273.5,271,271.5,-1,-0.37%,158214,516152
ZCZ02,08/21/2002,270.25,272.5,270.25,272.5,1.75,+0.65%,181508,520351
ZCZ02,08/20/2002,276.75,277.25,270.75,270.75,-6.75,-2.43%,233504,520940
ZCZ02,08/19/2002,282,284,277.5,277.5,-5,-1.77%,171928,529793
ZCZ02,08/16/2002,283.75,286.25,282.5,282.5,-1.5,-0.53%,174630,528037
ZCZ02,08/15/2002,284.75,288,283.75,284,-0.75,-0.26%,235282,524242
ZCZ02,08/14/2002,278.25,284.75,277.25,284.75,5.25,+1.88%,273966,521495
ZCZ02,08/13/2002,272.5,279.5,272,279.5,7.25,+2.66%,242500,513032
ZCZ02,08/12/2002,261,272.25,261,272.25,10.75,+4.11%,297276,508166
ZCZ02,08/09/2002,257.25,261.5,256.75,261.5,4.25,+1.65%,158238,500581
ZCZ02,08/08/2002,259.5,261.5,257.25,257.25,-2.75,-1.06%,127954,500164
ZCZ02,08/07/2002,261.5,261.5,259,260,-2,-0.76%,142026,505528
ZCZ02,08/06/2002,264,265.75,261,262,-1.75,-0.66%,171610,505338
ZCZ02,08/05/2002,257,263.75,253.25,263.75,0.75,+0.29%,191322,507623
ZCZ02,08/02/2002,258.75,263,258.75,263,4.25,+1.64%,188314,506488
ZCZ02,08/01/2002,258,260.75,257.5,258.75,2.25,+0.88%,282716,496795
ZCZ02,07/31/2002,246.5,256.5,246.5,256.5,10.75,+4.37%,218188,483924
ZCZ02,07/30/2002,242.25,245.75,241.5,245.75,5.5,+2.29%,134102,472321
ZCZ02,07/29/2002,247.5,248.5,240.25,240.25,-12.5,-4.95%,230860,473517
ZCZ02,07/26/2002,255,256.75,252.75,252.75,-1.5,-0.59%,122466,481801
ZCZ02,07/25/2002,258.75,259,254.25,254.25,-5,-1.93%,167846,480145
ZCZ02,07/24/2002,251,259.25,251,259.25,8,+3.18%,212024,480373
ZCZ02,07/23/2002,258.25,259.25,251.25,251.25,-4.75,-1.86%,223036,473368
ZCZ02,07/22/2002,250,256,249.5,256,11.25,+4.60%,276164,475128
ZCZ02,07/19/2002,240.75,244.75,239.25,244.75,2.25,+0.93%,110056,456617
ZCZ02,07/18/2002,239.5,242.5,238.25,242.5,1,+0.41%,106906,452817
ZCZ02,07/17/2002,244.25,244.5,241.25,241.5,-3,-1.23%,136946,449900
ZCZ02,07/16/2002,242.5,245.25,241.5,244.5,7.25,+3.06%,163428,448437
ZCZ02,07/15/2002,235,237.25,234.75,237.25,4.5,+1.93%,122862,444946
ZCZ02,07/12/2002,233.75,235.5,232.75,232.75,-1,-0.43%,131234,440720
ZCZ02,07/11/2002,238.75,241.25,233.75,233.75,-4.75,-1.99%,202954,439510
ZCZ02,07/10/2002,241.5,241.5,238,238.5,-4,-1.65%,175330,443461
ZCZ02,07/09/2002,241.25,245.75,241.25,242.5,3,+1.25%,139956,444528
ZCZ02,07/08/2002,243,243,239.25,239.5,-7,-2.84%,154062,445152
ZCZ02,07/05/2002,242,246.5,238,246.5,4.75,+1.96%,129654,447816
ZCZ02,07/03/2002,245.5,247,241.5,241.75,-4.25,-1.73%,223712,446365
ZCZ02,07/02/2002,251.75,254,246,246,-5.25,-2.09%,267160,449531
ZCZ02,07/01/2002,244,251.25,244,251.25,7.75,+3.18%,262162,447395
ZCZ02,06/28/2002,244,247,243.5,243.5,-1,-0.41%,231284,434720
ZCZ02,06/27/2002,239.75,244.5,238.75,244.5,4.75,+1.98%,348742,431748
ZCZ02,06/26/2002,238,239.75,236.5,239.75,1.25,+0.52%,311516,423926
ZCZ02,06/25/2002,235.25,238.5,235,238.5,3,+1.27%,303292,424811
ZCZ02,06/24/2002,229.75,235.5,229.75,235.5,8.75,+3.86%,481190,425972
ZCZ02,06/21/2002,226.5,227.5,226.5,226.75,0.5,+0.22%,188030,421963
ZCZ02,06/20/2002,224.25,226.25,224.25,226.25,17.5,+8.38%,155192,431565
ZCN02,06/19/2002,206.75,208.75,206.75,208.75,2,+0.97%,133694,436345
ZCN02,06/18/2002,208,209,206.75,206.75,-1.25,-0.60%,147812,436612
ZCN02,06/17/2002,208,208.75,207.5,208,-1.25,-0.60%,108512,433293
ZCN02,06/14/2002,211.5,211.75,209.25,209.25,-2.5,-1.18%,139498,434983
ZCN02,06/13/2002,206.75,211.75,206,211.75,5,+2.42%,161130,435789
ZCN02,06/12/2002,204,206.75,204,206.75,2.5,+1.22%,171212,431316
ZCN02,06/11/2002,206.5,206.75,204.25,204.25,-2.5,-1.21%,140714,428006
ZCN02,06/10/2002,205.5,206.75,204,206.75,0,0.00%,115278,432110
ZCN02,06/07/2002,209,209.25,206.75,206.75,-3.75,-1.78%,134702,432136
ZCN02,06/06/2002,210,210.5,210,210.5,0.25,+0.12%,93442,428803
ZCN02,06/05/2002,210.25,210.5,210,210.25,-0.25,-0.12%,106008,428404
ZCN02,06/04/2002,209,210.5,209,210.5,1,+0.48%,101768,429833
ZCN02,06/03/2002,212,212,209.5,209.5,-4.5,-2.10%,122582,429383
ZCN02,05/31/2002,212,214,211.25,214,1.5,+0.71%,149946,429757
ZCN02,05/30/2002,211.25,212.5,211,212.5,1,+0.47%,107006,424869
ZCN02,05/29/2002,208.25,211.5,207.75,211.5,4,+1.93%,147174,423103
ZCN02,05/28/2002,205,207.5,204.25,207.5,2.5,+1.22%,104712,422160
ZCN02,05/24/2002,207.75,208,205,205,-2.75,-1.32%,86860,420803
ZCN02,05/23/2002,208.25,208.25,207.5,207.75,0.25,+0.12%,110416,419790
ZCN02,05/22/2002,210.75,212,207.5,207.5,-3.25,-1.54%,121986,422221
ZCN02,05/21/2002,212.25,213.5,210.75,210.75,-0.75,-0.35%,111182,420134
ZCN02,05/20/2002,208.75,211.5,208.5,211.5,2.5,+1.20%,92284,418174
ZCN02,05/17/2002,213.25,213.75,209,209,-4.25,-1.99%,132698,416126
ZCN02,05/16/2002,216,216,213.25,213.25,-3,-1.39%,128202,413443
ZCN02,05/15/2002,215.5,216.75,215.5,216.25,0.75,+0.35%,131238,414997
ZCN02,05/14/2002,212.5,215.5,212.5,215.5,0.5,+0.23%,240880,410997
ZCN02,05/13/2002,208,215,208,215,9,+4.37%,256950,408524
ZCN02,05/10/2002,205.5,206,205.25,206,0.5,+0.24%,121508,400908
ZCN02,05/09/2002,204.25,205.5,203.75,205.5,1,+0.49%,98232,399882
ZCN02,05/08/2002,204.5,205,203.5,204.5,-0.25,-0.12%,100942,400659
ZCN02,05/07/2002,201,204.75,200.5,204.75,4.25,+2.12%,167838,398703
ZCN02,05/06/2002,200,200.5,198.75,200.5,-0.5,-0.25%,124844,397589
ZCN02,05/03/2002,200.5,201,200.25,201,0.5,+0.25%,86358,394109
ZCN02,05/02/2002,203,203.75,200.5,200.5,-2.5,-1.23%,140500,395210
ZCN02,05/01/2002,200.75,203,200.75,203,2.5,+1.25%,101810,397454
ZCN02,04/30/2002,200.25,201.25,200.25,200.5,0.25,+0.12%,119996,398736
ZCN02,04/29/2002,204,204.5,200.25,200.25,-4.25,-2.08%,296596,405559
ZCN02,04/26/2002,203,204.5,203,204.5,1.5,+0.74%,174232,421560
ZCN02,04/25/2002,203.5,204.5,203,203,-0.5,-0.25%,141430,427250
ZCN02,04/24/2002,204.5,205.25,203.5,203.5,-1,-0.49%,168446,425989
ZCN02,04/23/2002,204,204.5,203.75,204.5,0.25,+0.12%,104440,425875
ZCN02,04/22/2002,202.75,204.25,202.75,204.25,1.75,+0.86%,160328,428743
ZCN02,04/19/2002,204,204.5,202.5,202.5,-1.5,-0.74%,185088,429505
ZCN02,04/18/2002,205.75,206.5,204,204,-1.75,-0.85%,159182,432253
ZCN02,04/17/2002,204,205.75,204,205.75,1.75,+0.86%,133318,429877
ZCN02,04/16/2002,202.25,204,202,204,8,+4.08%,120084,433206
ZCK02,04/15/2002,197,198,196,196,-1.75,-0.88%,99448,435138
ZCK02,04/12/2002,198.75,198.75,197.75,197.75,-1,-0.50%,211988,437725
ZCK02,04/11/2002,199.75,200.25,198.75,198.75,-1,-0.50%,92980,434798
ZCK02,04/10/2002,201.25,201.5,199.75,199.75,-1.5,-0.75%,188068,438098
ZCK02,04/09/2002,201.5,202,201.25,201.25,-0.25,-0.12%,82200,437622
ZCK02,04/08/2002,200.5,201.5,200.25,201.5,1,+0.50%,96052,437270
ZCK02,04/05/2002,201.5,201.75,200.5,200.5,-1,-0.50%,109242,440453
ZCK02,04/04/2002,201.25,201.5,201,201.5,0.25,+0.12%,103722,439124
ZCK02,04/03/2002,203.75,204,201.25,201.25,-2.5,-1.23%,93980,441016
ZCK02,04/02/2002,203.5,205,203.5,203.75,0.25,+0.12%,81154,437224
ZCK02,04/01/2002,202.5,203.5,202.5,203.5,1,+0.49%,74000,438649
ZCK02,03/28/2002,206,207.25,202.5,202.5,-3.75,-1.82%,191744,440927
ZCK02,03/27/2002,204.5,206.25,204.5,206.25,1.75,+0.86%,104314,433646
ZCK02,03/26/2002,203.75,205,203.75,204.5,0.75,+0.37%,72916,437776
ZCK02,03/25/2002,204.75,205,203.75,203.75,-1,-0.49%,76268,438927
ZCK02,03/22/2002,205.5,206.25,204.75,204.75,-0.75,-0.36%,61212,438880
ZCK02,03/21/2002,205.75,206,205.5,205.5,-0.25,-0.12%,78562,433631
ZCK02,03/20/2002,206.25,206.75,205.75,205.75,-0.75,-0.36%,69380,432549
ZCK02,03/19/2002,206,206.5,205.5,206.5,0.25,+0.12%,64242,430984
ZCK02,03/18/2002,205.25,206.25,205,206.25,0.5,+0.24%,86982,431560
ZCK02,03/15/2002,207.75,208,205.75,205.75,-2,-0.96%,103130,429100
ZCK02,03/14/2002,207.75,209,207.75,207.75,0.5,+0.24%,63120,429143
ZCK02,03/13/2002,210.5,210.5,207.25,207.25,-3.25,-1.54%,112250,431178
ZCK02,03/12/2002,209.75,210.75,209.75,210.5,1,+0.48%,118870,427939
ZCK02,03/11/2002,208,209.5,207.75,209.5,1.25,+0.60%,81974,427164
ZCK02,03/08/2002,207.5,209,207.5,208.25,0.5,+0.24%,91726,427644
ZCK02,03/07/2002,208.25,210,207.75,207.75,-0.5,-0.24%,100112,429164
ZCK02,03/06/2002,209.5,209.75,208.25,208.25,-1.25,-0.60%,87412,428896
ZCK02,03/05/2002,208.25,209.5,207.75,209.5,1.75,+0.84%,86238,428020
ZCK02,03/04/2002,208.5,209.5,207.75,207.75,-0.75,-0.36%,98284,430495
ZCK02,03/01/2002,207,208.5,206.75,208.5,1,+0.48%,140712,430843
ZCK02,02/28/2002,207,207.5,207,207.5,0.5,+0.24%,160460,432844
ZCK02,02/27/2002,205.5,207,205.5,207,1.5,+0.73%,320132,439961
ZCK02,02/26/2002,208.25,208.5,205.5,205.5,-2.75,-1.32%,298654,452204
ZCK02,02/25/2002,211.5,212,208.25,208.25,-3.5,-1.65%,347832,457851
ZCK02,02/22/2002,213.75,214.25,211.75,211.75,5,+2.42%,153118,454328
ZCH02,02/21/2002,206.75,207.5,206.75,206.75,0,0.00%,134150,460462
ZCH02,02/20/2002,206,206.75,206,206.75,1,+0.49%,136004,461533
ZCH02,02/19/2002,205,205.75,205,205.75,0.75,+0.37%,161804,461087
ZCH02,02/15/2002,206.5,207,205,205,-1.75,-0.85%,145904,463507
ZCH02,02/14/2002,208.25,209.5,206.75,206.75,-2,-0.96%,148400,467226
ZCH02,02/13/2002,205.5,208.75,205.5,208.75,3,+1.46%,154620,464633
ZCH02,02/12/2002,205.25,205.75,205.25,205.75,0.5,+0.24%,69614,469962
ZCH02,02/11/2002,205,205.25,204.75,205.25,0.5,+0.24%,98184,473600
ZCH02,02/08/2002,204.5,205.25,204.5,204.75,0.25,+0.12%,92146,474923
ZCH02,02/07/2002,204.25,204.75,204.25,204.5,0.25,+0.12%,90310,479667
ZCH02,02/06/2002,206.25,206.75,204.25,204.25,-2,-0.97%,109306,480716
ZCH02,02/05/2002,206,206.5,205.75,206.25,0.25,+0.12%,66910,476961
ZCH02,02/04/2002,204.5,207,204.5,206,1.5,+0.73%,97562,477564
ZCH02,02/01/2002,205.75,206,204.5,204.5,-1.5,-0.73%,114060,473964
ZCH02,01/31/2002,205.75,206.5,205.5,206,0,0.00%,101410,472284
ZCH02,01/30/2002,206.25,206.5,205.25,206,-0.25,-0.12%,70226,472528
ZCH02,01/29/2002,207.25,207.75,206.25,206.25,-1.25,-0.60%,84766,472130
ZCH02,01/28/2002,208.5,208.5,207.25,207.5,-1.5,-0.72%,95910,471644
ZCH02,01/25/2002,209.5,210.75,209,209,-0.5,-0.24%,68192,467978
ZCH02,01/24/2002,208.75,209.5,208.75,209.5,0.75,+0.36%,71486,468885
ZCH02,01/23/2002,209.5,209.75,208.75,208.75,-1,-0.48%,125622,470166
ZCH02,01/22/2002,211.5,212,209.75,209.75,-2,-0.94%,93188,465587
ZCH02,01/18/2002,213.5,214.25,211.75,211.75,-1.75,-0.82%,79078,466431
ZCH02,01/17/2002,214.5,215.75,213.5,213.5,-1.25,-0.58%,110806,466176
ZCH02,01/16/2002,212.5,214.75,212.5,214.75,2,+0.94%,92594,464448
ZCH02,01/15/2002,211,212.75,211,212.75,1.75,+0.83%,96596,459614
ZCH02,01/14/2002,213,214,211,211,-1.75,-0.82%,110632,461965
ZCH02,01/11/2002,208.75,212.75,208.5,212.75,4,+1.92%,147002,458548
ZCH02,01/10/2002,210,210.5,208.75,208.75,-1.25,-0.60%,102488,453279
ZCH02,01/09/2002,211.25,211.5,210,210,-1.5,-0.71%,120400,454051
ZCH02,01/08/2002,211.25,211.75,211,211.5,0,0.00%,74134,445525
ZCH02,01/07/2002,210,211.5,210,211.5,1,+0.48%,96968,445372
ZCH02,01/04/2002,210,211,210,210.5,0,0.00%,82216,440819
ZCH02,01/03/2002,208.25,210.5,208.25,210.5,2,+0.96%,78518,435964
ZCH02,01/02/2002,209,210,208.5,208.5,8.75,+4.38%,90464,432209
ZCF02,12/31/2001,199.75,199.75,199.75,199.75,-1,-0.50%,48968,427034
ZCF02,12/28/2001,202,202,200.75,200.75,0.25,+0.12%,72866,424501
ZCF02,12/27/2001,200.5,200.5,200.5,200.5,0.75,+0.38%,61546,424896
ZCF02,12/26/2001,199.75,199.75,199.75,199.75,-3.75,-1.84%,102518,425461
ZCF02,12/21/2001,203.5,203.5,203.5,203.5,-1.25,-0.61%,91928,420413
ZCF02,12/20/2001,204.75,204.75,204.75,204.75,-2,-0.97%,84644,417422
ZCF02,12/19/2001,206.75,206.75,206.75,206.75,0.25,+0.12%,87998,414882
ZCF02,12/18/2001,206.5,206.5,206.5,206.5,-1.5,-0.72%,76738,410800
ZCF02,12/17/2001,208,208,208,208,-1.75,-0.83%,69264,408245
ZCF02,12/14/2001,209.75,209.75,209.75,209.75,1,+0.48%,57990,408310
ZCF02,12/13/2001,208.75,208.75,208.75,208.75,0.5,+0.24%,99638,409788
ZCF02,12/12/2001,208.25,208.25,208.25,208.25,-3.25,-1.54%,105268,413385
ZCF02,12/11/2001,211.5,211.5,211.5,211.5,-0.5,-0.24%,74364,416458
ZCF02,12/10/2001,212,212,212,212,3.75,+1.80%,54166,418596
ZCZ01,12/07/2001,208.25,208.25,208.25,208.25,2.75,+1.34%,146094,419799
ZCZ01,12/06/2001,205.5,205.5,205.5,205.5,-4.25,-2.03%,93650,413030
ZCZ01,12/05/2001,210.5,211,209.75,209.75,-2.25,-1.06%,112468,413224
ZCZ01,12/04/2001,210,212,209.75,212,2.25,+1.07%,169514,412118
ZCZ01,12/03/2001,208.5,209.75,207.75,209.75,1.25,+0.60%,173136,416903
ZCZ01,11/30/2001,200,208.5,200,208.5,8.75,+4.38%,372932,423039
ZCZ01,11/29/2001,199,199.75,198.75,199.75,1,+0.50%,343694,429998
ZCZ01,11/28/2001,203.75,204,198.75,198.75,-4.75,-2.33%,316836,445818
ZCZ01,11/27/2001,204,204,203.5,203.5,-0.25,-0.12%,186740,448148
ZCZ01,11/26/2001,208.5,208.5,203.75,203.75,-4.5,-2.16%,324862,457904
ZCZ01,11/23/2001,208.75,209,208.25,208.25,-0.5,-0.24%,59118,468978
ZCZ01,11/21/2001,208.25,209.5,208.25,208.75,0,0.00%,104996,473210
ZCZ01,11/20/2001,209,209.5,208.75,208.75,-0.5,-0.24%,141222,473320
ZCZ01,11/19/2001,206.75,209.25,206.5,209.25,2,+0.97%,155194,472286
ZCZ01,11/16/2001,206,207.25,206,207.25,1.25,+0.61%,119330,473962
ZCZ01,11/15/2001,206.5,207,206,206,-0.5,-0.24%,136004,474693
ZCZ01,11/14/2001,204.75,206.5,204.75,206.5,1.5,+0.73%,120936,475681
ZCZ01,11/13/2001,206,206.25,205,205,-0.5,-0.24%,117850,470781
ZCZ01,11/12/2001,205.5,206,205.25,205.5,-0.5,-0.24%,112474,472320
ZCZ01,11/09/2001,202.25,206,202,206,3.25,+1.60%,217278,471300
ZCZ01,11/08/2001,202.25,202.75,202.25,202.75,4,+2.01%,121972,474549
ZCX01,11/07/2001,198.75,198.75,198.75,198.75,0.25,+0.13%,103304,472000
ZCX01,11/06/2001,198.5,198.5,198.5,198.5,0,0.00%,127694,468939
ZCX01,11/05/2001,198.5,198.5,198.5,198.5,0.25,+0.13%,79118,461621
ZCX01,11/02/2001,198.25,198.25,198.25,198.25,-1.5,-0.75%,104388,459598
