Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/26/2020,401,401,399.25,399.25,0.25,+0.06%,1,66
03/25/2020,400,400,399,399,-1,-0.25%,6,65
03/24/2020,400,400,400,400,2.5,+0.63%,0,60
03/23/2020,397.5,397.5,397.5,397.5,0.25,+0.06%,0,60
03/20/2020,397.25,397.25,397.25,397.25,1.5,+0.38%,0,60
03/19/2020,395.5,399,395.5,395.75,0.25,+0.06%,3,60
03/18/2020,394.75,395.5,394.75,395.5,-1.5,-0.38%,1,60
03/17/2020,395,397,395,397,2.25,+0.57%,1,60
03/16/2020,394.75,394.75,394.75,394.75,-6.25,-1.56%,0,59
03/13/2020,401.25,401.25,399.5,401,-1.25,-0.31%,8,59
03/12/2020,401,402.25,401,402.25,-2.25,-0.56%,2,55
03/11/2020,404.5,404.5,404.5,404.5,-2.25,-0.55%,0,53
03/10/2020,406.75,406.75,406.75,406.75,1,+0.25%,0,53
03/09/2020,407,407,405.75,405.75,-2.75,-0.67%,2,53
